Date,State,TotalSamples,Negative,Positive,Sno,Population,Rural population,Urban population,Area,Density,Gender Ratio,density_Group
2020-06-02,Rajasthan,440789.0,428471.0,9374.0,7,68548437,51500352,17048085,"342,239 km2 (132,139 sq mi)",201/km2 (520/sq mi),928,Dense1
2020-06-03,Rajasthan,454788.0,440850.0,9653.0,7,68548437,51500352,17048085,"342,239 km2 (132,139 sq mi)",201/km2 (520/sq mi),928,Dense1
2020-06-04,Rajasthan,467129.0,451826.0,9863.0,7,68548437,51500352,17048085,"342,239 km2 (132,139 sq mi)",201/km2 (520/sq mi),928,Dense1
2020-06-05,Rajasthan,480910.0,465349.0,10085.0,7,68548437,51500352,17048085,"342,239 km2 (132,139 sq mi)",201/km2 (520/sq mi),928,Dense1
2020-06-06,Rajasthan,494480.0,478366.0,10338.0,7,68548437,51500352,17048085,"342,239 km2 (132,139 sq mi)",201/km2 (520/sq mi),928,Dense1
2020-06-07,Rajasthan,506784.0,491233.0,10600.0,7,68548437,51500352,17048085,"342,239 km2 (132,139 sq mi)",201/km2 (520/sq mi),928,Dense1
2020-06-08,Rajasthan,518350.0,503208.0,10877.0,7,68548437,51500352,17048085,"342,239 km2 (132,139 sq mi)",201/km2 (520/sq mi),928,Dense1
2020-06-09,Rajasthan,530031.0,515872.0,11246.0,7,68548437,51500352,17048085,"342,239 km2 (132,139 sq mi)",201/km2 (520/sq mi),928,Dense1
2020-06-10,Rajasthan,543312.0,527864.0,11601.0,7,68548437,51500352,17048085,"342,239 km2 (132,139 sq mi)",201/km2 (520/sq mi),928,Dense1
2020-06-11,Rajasthan,558064.0,542256.0,11839.0,7,68548437,51500352,17048085,"342,239 km2 (132,139 sq mi)",201/km2 (520/sq mi),928,Dense1
2020-06-12,Rajasthan,571543.0,556040.0,12069.0,7,68548437,51500352,17048085,"342,239 km2 (132,139 sq mi)",201/km2 (520/sq mi),928,Dense1
2020-05-04,Sikkim,170.0,169.0,1.0,28,610577,456999,153578,"7,096 km2 (2,740 sq mi)",86/km2 (220/sq mi),890,Dense1
2020-05-05,Sikkim,181.0,171.0,1.0,28,610577,456999,153578,"7,096 km2 (2,740 sq mi)",86/km2 (220/sq mi),890,Dense1
2020-05-06,Sikkim,189.0,189.0,1.0,28,610577,456999,153578,"7,096 km2 (2,740 sq mi)",86/km2 (220/sq mi),890,Dense1
2020-05-07,Sikkim,216.0,207.0,1.0,28,610577,456999,153578,"7,096 km2 (2,740 sq mi)",86/km2 (220/sq mi),890,Dense1
2020-05-08,Sikkim,216.0,214.0,1.0,28,610577,456999,153578,"7,096 km2 (2,740 sq mi)",86/km2 (220/sq mi),890,Dense1
2020-05-09,Sikkim,219.0,219.0,1.0,28,610577,456999,153578,"7,096 km2 (2,740 sq mi)",86/km2 (220/sq mi),890,Dense1
2020-05-10,Sikkim,219.0,219.0,1.0,28,610577,456999,153578,"7,096 km2 (2,740 sq mi)",86/km2 (220/sq mi),890,Dense1
2020-05-11,Sikkim,219.0,219.0,1.0,28,610577,456999,153578,"7,096 km2 (2,740 sq mi)",86/km2 (220/sq mi),890,Dense1
2020-05-12,Sikkim,348.0,229.0,1.0,28,610577,456999,153578,"7,096 km2 (2,740 sq mi)",86/km2 (220/sq mi),890,Dense1
2020-05-13,Sikkim,439.0,268.0,1.0,28,610577,456999,153578,"7,096 km2 (2,740 sq mi)",86/km2 (220/sq mi),890,Dense1
2020-05-14,Sikkim,579.0,292.0,1.0,28,610577,456999,153578,"7,096 km2 (2,740 sq mi)",86/km2 (220/sq mi),890,Dense1
2020-05-15,Sikkim,348.0,229.0,1.0,28,610577,456999,153578,"7,096 km2 (2,740 sq mi)",86/km2 (220/sq mi),890,Dense1
2020-05-16,Sikkim,840.0,424.0,1.0,28,610577,456999,153578,"7,096 km2 (2,740 sq mi)",86/km2 (220/sq mi),890,Dense1
2020-05-17,Sikkim,947.0,449.0,1.0,28,610577,456999,153578,"7,096 km2 (2,740 sq mi)",86/km2 (220/sq mi),890,Dense1
2020-05-18,Sikkim,1087.0,536.0,1.0,28,610577,456999,153578,"7,096 km2 (2,740 sq mi)",86/km2 (220/sq mi),890,Dense1
2020-05-19,Sikkim,1204.0,827.0,1.0,28,610577,456999,153578,"7,096 km2 (2,740 sq mi)",86/km2 (220/sq mi),890,Dense1
2020-05-20,Sikkim,1342.0,955.0,1.0,28,610577,456999,153578,"7,096 km2 (2,740 sq mi)",86/km2 (220/sq mi),890,Dense1
2020-05-22,Sikkim,1637.0,1347.0,1.0,28,610577,456999,153578,"7,096 km2 (2,740 sq mi)",86/km2 (220/sq mi),890,Dense1
2020-05-23,Sikkim,1707.0,1398.0,1.0,28,610577,456999,153578,"7,096 km2 (2,740 sq mi)",86/km2 (220/sq mi),890,Dense1
2020-05-24,Sikkim,1855.0,1471.0,2.0,28,610577,456999,153578,"7,096 km2 (2,740 sq mi)",86/km2 (220/sq mi),890,Dense1
2020-05-25,Sikkim,2103.0,1508.0,2.0,28,610577,456999,153578,"7,096 km2 (2,740 sq mi)",86/km2 (220/sq mi),890,Dense1
2020-05-26,Sikkim,2255.0,1508.0,2.0,28,610577,456999,153578,"7,096 km2 (2,740 sq mi)",86/km2 (220/sq mi),890,Dense1
2020-05-27,Sikkim,2417.0,1665.0,2.0,28,610577,456999,153578,"7,096 km2 (2,740 sq mi)",86/km2 (220/sq mi),890,Dense1
2020-05-28,Sikkim,2626.0,1801.0,2.0,28,610577,456999,153578,"7,096 km2 (2,740 sq mi)",86/km2 (220/sq mi),890,Dense1
2020-05-29,Sikkim,2759.0,1880.0,2.0,28,610577,456999,153578,"7,096 km2 (2,740 sq mi)",86/km2 (220/sq mi),890,Dense1
2020-05-30,Sikkim,2829.0,2015.0,2.0,28,610577,456999,153578,"7,096 km2 (2,740 sq mi)",86/km2 (220/sq mi),890,Dense1
2020-05-31,Sikkim,2925.0,2173.0,2.0,28,610577,456999,153578,"7,096 km2 (2,740 sq mi)",86/km2 (220/sq mi),890,Dense1
2020-06-01,Sikkim,3525.0,2601.0,2.0,28,610577,456999,153578,"7,096 km2 (2,740 sq mi)",86/km2 (220/sq mi),890,Dense1
2020-06-02,Sikkim,3788.0,2857.0,2.0,28,610577,456999,153578,"7,096 km2 (2,740 sq mi)",86/km2 (220/sq mi),890,Dense1
2020-06-03,Sikkim,4102.0,3062.0,3.0,28,610577,456999,153578,"7,096 km2 (2,740 sq mi)",86/km2 (220/sq mi),890,Dense1
2020-06-04,Sikkim,4358.0,3894.0,3.0,28,610577,456999,153578,"7,096 km2 (2,740 sq mi)",86/km2 (220/sq mi),890,Dense1
2020-06-05,Sikkim,4761.0,4143.0,4.0,28,610577,456999,153578,"7,096 km2 (2,740 sq mi)",86/km2 (220/sq mi),890,Dense1
2020-06-06,Sikkim,5005.0,4273.0,4.0,28,610577,456999,153578,"7,096 km2 (2,740 sq mi)",86/km2 (220/sq mi),890,Dense1
2020-06-08,Sikkim,5547.0,4953.0,7.0,28,610577,456999,153578,"7,096 km2 (2,740 sq mi)",86/km2 (220/sq mi),890,Dense1
2020-06-09,Sikkim,5815.0,5508.0,13.0,28,610577,456999,153578,"7,096 km2 (2,740 sq mi)",86/km2 (220/sq mi),890,Dense1
2020-06-10,Sikkim,6161.0,5850.0,13.0,28,610577,456999,153578,"7,096 km2 (2,740 sq mi)",86/km2 (220/sq mi),890,Dense1
2020-06-11,Sikkim,6692.0,6063.0,13.0,28,610577,456999,153578,"7,096 km2 (2,740 sq mi)",86/km2 (220/sq mi),890,Dense1
2020-06-12,Sikkim,5157.0,4830.0,27.0,28,610577,456999,153578,"7,096 km2 (2,740 sq mi)",86/km2 (220/sq mi),890,Dense1
2020-04-03,Tamil Nadu,3684.0,2789.0,412.0,6,72147030,37229590,34917440,"130,058 km2 (50,216 sq mi)","555/km2 (1,440/sq mi)",996,Dense2
2020-04-08,Tamil Nadu,5305.0,4414.0,691.0,6,72147030,37229590,34917440,"130,058 km2 (50,216 sq mi)","555/km2 (1,440/sq mi)",996,Dense2
2020-04-09,Tamil Nadu,7267.0,5824.0,835.0,6,72147030,37229590,34917440,"130,058 km2 (50,216 sq mi)","555/km2 (1,440/sq mi)",996,Dense2
2020-04-10,Tamil Nadu,8410.0,6838.0,912.0,6,72147030,37229590,34917440,"130,058 km2 (50,216 sq mi)","555/km2 (1,440/sq mi)",996,Dense2
2020-04-11,Tamil Nadu,9842.0,7779.0,970.0,6,72147030,37229590,34917440,"130,058 km2 (50,216 sq mi)","555/km2 (1,440/sq mi)",996,Dense2
2020-04-12,Tamil Nadu,10655.0,,1076.0,6,72147030,37229590,34917440,"130,058 km2 (50,216 sq mi)","555/km2 (1,440/sq mi)",996,Dense2
2020-04-13,Tamil Nadu,12746.0,,1174.0,6,72147030,37229590,34917440,"130,058 km2 (50,216 sq mi)","555/km2 (1,440/sq mi)",996,Dense2
2020-04-14,Tamil Nadu,19255.0,13234.0,1205.0,6,72147030,37229590,34917440,"130,058 km2 (50,216 sq mi)","555/km2 (1,440/sq mi)",996,Dense2
2020-04-15,Tamil Nadu,21994.0,15210.0,1243.0,6,72147030,37229590,34917440,"130,058 km2 (50,216 sq mi)","555/km2 (1,440/sq mi)",996,Dense2
2020-04-16,Tamil Nadu,26005.0,18743.0,1268.0,6,72147030,37229590,34917440,"130,058 km2 (50,216 sq mi)","555/km2 (1,440/sq mi)",996,Dense2
2020-04-17,Tamil Nadu,29673.0,21628.0,1324.0,6,72147030,37229590,34917440,"130,058 km2 (50,216 sq mi)","555/km2 (1,440/sq mi)",996,Dense2
2020-04-18,Tamil Nadu,35036.0,27192.0,1373.0,6,72147030,37229590,34917440,"130,058 km2 (50,216 sq mi)","555/km2 (1,440/sq mi)",996,Dense2
2020-04-19,Tamil Nadu,40876.0,31853.0,1478.0,6,72147030,37229590,34917440,"130,058 km2 (50,216 sq mi)","555/km2 (1,440/sq mi)",996,Dense2
2020-04-20,Tamil Nadu,46985.0,38082.0,1521.0,6,72147030,37229590,34917440,"130,058 km2 (50,216 sq mi)","555/km2 (1,440/sq mi)",996,Dense2
2020-04-21,Tamil Nadu,53045.0,43582.0,1597.0,6,72147030,37229590,34917440,"130,058 km2 (50,216 sq mi)","555/km2 (1,440/sq mi)",996,Dense2
2020-04-22,Tamil Nadu,59023.0,49506.0,1630.0,6,72147030,37229590,34917440,"130,058 km2 (50,216 sq mi)","555/km2 (1,440/sq mi)",996,Dense2
2020-04-23,Tamil Nadu,65977.0,56836.0,1684.0,6,72147030,37229590,34917440,"130,058 km2 (50,216 sq mi)","555/km2 (1,440/sq mi)",996,Dense2
2020-04-24,Tamil Nadu,72403.0,62596.0,1756.0,6,72147030,37229590,34917440,"130,058 km2 (50,216 sq mi)","555/km2 (1,440/sq mi)",996,Dense2
2020-04-25,Tamil Nadu,80110.0,69390.0,1822.0,6,72147030,37229590,34917440,"130,058 km2 (50,216 sq mi)","555/km2 (1,440/sq mi)",996,Dense2
2020-04-26,Tamil Nadu,87605.0,77133.0,1886.0,6,72147030,37229590,34917440,"130,058 km2 (50,216 sq mi)","555/km2 (1,440/sq mi)",996,Dense2
2020-04-27,Tamil Nadu,94781.0,83021.0,1938.0,6,72147030,37229590,34917440,"130,058 km2 (50,216 sq mi)","555/km2 (1,440/sq mi)",996,Dense2
2020-04-28,Tamil Nadu,101874.0,97908.0,2059.0,6,72147030,37229590,34917440,"130,058 km2 (50,216 sq mi)","555/km2 (1,440/sq mi)",996,Dense2
2020-04-29,Tamil Nadu,109961.0,105864.0,2163.0,6,72147030,37229590,34917440,"130,058 km2 (50,216 sq mi)","555/km2 (1,440/sq mi)",996,Dense2
2020-04-30,Tamil Nadu,119748.0,115761.0,2324.0,6,72147030,37229590,34917440,"130,058 km2 (50,216 sq mi)","555/km2 (1,440/sq mi)",996,Dense2
2020-05-01,Tamil Nadu,129363.0,124852.0,2527.0,6,72147030,37229590,34917440,"130,058 km2 (50,216 sq mi)","555/km2 (1,440/sq mi)",996,Dense2
2020-05-02,Tamil Nadu,139490.0,135698.0,2758.0,6,72147030,37229590,34917440,"130,058 km2 (50,216 sq mi)","555/km2 (1,440/sq mi)",996,Dense2
2020-05-03,Tamil Nadu,150107.0,145520.0,3024.0,6,72147030,37229590,34917440,"130,058 km2 (50,216 sq mi)","555/km2 (1,440/sq mi)",996,Dense2
2020-05-04,Tamil Nadu,162970.0,158558.0,3551.0,6,72147030,37229590,34917440,"130,058 km2 (50,216 sq mi)","555/km2 (1,440/sq mi)",996,Dense2
2020-05-05,Tamil Nadu,174828.0,170174.0,4059.0,6,72147030,37229590,34917440,"130,058 km2 (50,216 sq mi)","555/km2 (1,440/sq mi)",996,Dense2
2020-05-06,Tamil Nadu,188241.0,182541.0,4830.0,6,72147030,37229590,34917440,"130,058 km2 (50,216 sq mi)","555/km2 (1,440/sq mi)",996,Dense2
2020-05-07,Tamil Nadu,202436.0,195831.0,5410.0,6,72147030,37229590,34917440,"130,058 km2 (50,216 sq mi)","555/km2 (1,440/sq mi)",996,Dense2
2020-05-08,Tamil Nadu,216416.0,209495.0,6010.0,6,72147030,37229590,34917440,"130,058 km2 (50,216 sq mi)","555/km2 (1,440/sq mi)",996,Dense2
2020-05-09,Tamil Nadu,229670.0,222576.0,6536.0,6,72147030,37229590,34917440,"130,058 km2 (50,216 sq mi)","555/km2 (1,440/sq mi)",996,Dense2
2020-05-10,Tamil Nadu,243037.0,235157.0,7205.0,6,72147030,37229590,34917440,"130,058 km2 (50,216 sq mi)","555/km2 (1,440/sq mi)",996,Dense2
2020-05-11,Tamil Nadu,254899.0,245562.0,8003.0,6,72147030,37229590,34917440,"130,058 km2 (50,216 sq mi)","555/km2 (1,440/sq mi)",996,Dense2
2020-05-12,Tamil Nadu,266687.0,256720.0,8719.0,6,72147030,37229590,34917440,"130,058 km2 (50,216 sq mi)","555/km2 (1,440/sq mi)",996,Dense2
2020-05-13,Tamil Nadu,279467.0,269758.0,9228.0,6,72147030,37229590,34917440,"130,058 km2 (50,216 sq mi)","555/km2 (1,440/sq mi)",996,Dense2
2020-05-14,Tamil Nadu,291432.0,281001.0,9675.0,6,72147030,37229590,34917440,"130,058 km2 (50,216 sq mi)","555/km2 (1,440/sq mi)",996,Dense2
2020-05-15,Tamil Nadu,303104.0,292045.0,10109.0,6,72147030,37229590,34917440,"130,058 km2 (50,216 sq mi)","555/km2 (1,440/sq mi)",996,Dense2
2020-05-16,Tamil Nadu,313639.0,302523.0,10586.0,6,72147030,37229590,34917440,"130,058 km2 (50,216 sq mi)","555/km2 (1,440/sq mi)",996,Dense2
2020-05-17,Tamil Nadu,326720.0,315019.0,11225.0,6,72147030,37229590,34917440,"130,058 km2 (50,216 sq mi)","555/km2 (1,440/sq mi)",996,Dense2
2020-05-18,Tamil Nadu,337841.0,325546.0,11761.0,6,72147030,37229590,34917440,"130,058 km2 (50,216 sq mi)","555/km2 (1,440/sq mi)",996,Dense2
2020-05-19,Tamil Nadu,348174.0,334839.0,12449.0,6,72147030,37229590,34917440,"130,058 km2 (50,216 sq mi)","555/km2 (1,440/sq mi)",996,Dense2
2020-05-20,Tamil Nadu,360068.0,346311.0,13192.0,6,72147030,37229590,34917440,"130,058 km2 (50,216 sq mi)","555/km2 (1,440/sq mi)",996,Dense2
2020-05-21,Tamil Nadu,372532.0,357898.0,13968.0,6,72147030,37229590,34917440,"130,058 km2 (50,216 sq mi)","555/km2 (1,440/sq mi)",996,Dense2
2020-05-22,Tamil Nadu,385185.0,369929.0,14736.0,6,72147030,37229590,34917440,"130,058 km2 (50,216 sq mi)","555/km2 (1,440/sq mi)",996,Dense2
2020-05-23,Tamil Nadu,397340.0,381216.0,15513.0,6,72147030,37229590,34917440,"130,058 km2 (50,216 sq mi)","555/km2 (1,440/sq mi)",996,Dense2
2020-05-24,Tamil Nadu,409615.0,392690.0,16278.0,6,72147030,37229590,34917440,"130,058 km2 (50,216 sq mi)","555/km2 (1,440/sq mi)",996,Dense2
2020-05-25,Tamil Nadu,421450.0,403762.0,17083.0,6,72147030,37229590,34917440,"130,058 km2 (50,216 sq mi)","555/km2 (1,440/sq mi)",996,Dense2
2020-05-26,Tamil Nadu,431739.0,413455.0,17729.0,6,72147030,37229590,34917440,"130,058 km2 (50,216 sq mi)","555/km2 (1,440/sq mi)",996,Dense2
2020-05-27,Tamil Nadu,442970.0,423775.0,18546.0,6,72147030,37229590,34917440,"130,058 km2 (50,216 sq mi)","555/km2 (1,440/sq mi)",996,Dense2
2020-05-28,Tamil Nadu,455216.0,435279.0,19373.0,6,72147030,37229590,34917440,"130,058 km2 (50,216 sq mi)","555/km2 (1,440/sq mi)",996,Dense2
2020-05-29,Tamil Nadu,466550.0,445668.0,20247.0,6,72147030,37229590,34917440,"130,058 km2 (50,216 sq mi)","555/km2 (1,440/sq mi)",996,Dense2
2020-05-30,Tamil Nadu,479155.0,457405.0,21185.0,6,72147030,37229590,34917440,"130,058 km2 (50,216 sq mi)","555/km2 (1,440/sq mi)",996,Dense2
2020-05-31,Tamil Nadu,491962.0,468940.0,22334.0,6,72147030,37229590,34917440,"130,058 km2 (50,216 sq mi)","555/km2 (1,440/sq mi)",996,Dense2
2020-06-01,Tamil Nadu,503339.0,479208.0,23496.0,6,72147030,37229590,34917440,"130,058 km2 (50,216 sq mi)","555/km2 (1,440/sq mi)",996,Dense2
2020-06-02,Tamil Nadu,514433.0,489258.0,24587.0,6,72147030,37229590,34917440,"130,058 km2 (50,216 sq mi)","555/km2 (1,440/sq mi)",996,Dense2
2020-06-03,Tamil Nadu,528534.0,502173.0,25873.0,6,72147030,37229590,34917440,"130,058 km2 (50,216 sq mi)","555/km2 (1,440/sq mi)",996,Dense2
2020-06-04,Tamil Nadu,544981.0,517137.0,27257.0,6,72147030,37229590,34917440,"130,058 km2 (50,216 sq mi)","555/km2 (1,440/sq mi)",996,Dense2
2020-06-05,Tamil Nadu,560673.0,535254.0,28695.0,6,72147030,37229590,34917440,"130,058 km2 (50,216 sq mi)","555/km2 (1,440/sq mi)",996,Dense2
2020-06-06,Tamil Nadu,576695.0,545896.0,30153.0,6,72147030,37229590,34917440,"130,058 km2 (50,216 sq mi)","555/km2 (1,440/sq mi)",996,Dense2
2020-06-07,Tamil Nadu,592970.0,560890.0,31668.0,6,72147030,37229590,34917440,"130,058 km2 (50,216 sq mi)","555/km2 (1,440/sq mi)",996,Dense2
2020-06-08,Tamil Nadu,607952.0,574209.0,33230.0,6,72147030,37229590,34917440,"130,058 km2 (50,216 sq mi)","555/km2 (1,440/sq mi)",996,Dense2
2020-06-09,Tamil Nadu,621171.0,585678.0,34915.0,6,72147030,37229590,34917440,"130,058 km2 (50,216 sq mi)","555/km2 (1,440/sq mi)",996,Dense2
2020-06-10,Tamil Nadu,638846.0,601363.0,36842.0,6,72147030,37229590,34917440,"130,058 km2 (50,216 sq mi)","555/km2 (1,440/sq mi)",996,Dense2
2020-06-11,Tamil Nadu,655675.0,616395.0,38717.0,6,72147030,37229590,34917440,"130,058 km2 (50,216 sq mi)","555/km2 (1,440/sq mi)",996,Dense2
2020-06-12,Tamil Nadu,673906.0,632656.0,40699.0,6,72147030,37229590,34917440,"130,058 km2 (50,216 sq mi)","555/km2 (1,440/sq mi)",996,Dense2
2020-04-11,Tripura,337.0,335.0,3.0,21,3673917,2712464,961453,"10,486 km2 (4,049 sq mi)",350/km2 (910/sq mi),960,Dense2
2020-04-15,Tripura,738.0,,3.0,21,3673917,2712464,961453,"10,486 km2 (4,049 sq mi)",350/km2 (910/sq mi),960,Dense2
2020-04-16,Tripura,762.0,760.0,3.0,21,3673917,2712464,961453,"10,486 km2 (4,049 sq mi)",350/km2 (910/sq mi),960,Dense2
2020-04-21,Tripura,2604.0,2602.0,3.0,21,3673917,2712464,961453,"10,486 km2 (4,049 sq mi)",350/km2 (910/sq mi),960,Dense2
2020-04-22,Tripura,3215.0,3123.0,3.0,21,3673917,2712464,961453,"10,486 km2 (4,049 sq mi)",350/km2 (910/sq mi),960,Dense2
2020-05-01,Tripura,4828.0,4825.0,4.0,21,3673917,2712464,961453,"10,486 km2 (4,049 sq mi)",350/km2 (910/sq mi),960,Dense2
2020-05-02,Tripura,4955.0,4950.0,6.0,21,3673917,2712464,961453,"10,486 km2 (4,049 sq mi)",350/km2 (910/sq mi),960,Dense2
2020-05-03,Tripura,5162.0,5157.0,6.0,21,3673917,2712464,961453,"10,486 km2 (4,049 sq mi)",350/km2 (910/sq mi),960,Dense2
2020-05-04,Tripura,5394.0,5377.0,18.0,21,3673917,2712464,961453,"10,486 km2 (4,049 sq mi)",350/km2 (910/sq mi),960,Dense2
2020-05-05,Tripura,5850.0,5820.0,31.0,21,3673917,2712464,961453,"10,486 km2 (4,049 sq mi)",350/km2 (910/sq mi),960,Dense2
2020-05-06,Tripura,6228.0,6185.0,44.0,21,3673917,2712464,961453,"10,486 km2 (4,049 sq mi)",350/km2 (910/sq mi),960,Dense2
2020-05-07,Tripura,6917.0,6828.0,90.0,21,3673917,2712464,961453,"10,486 km2 (4,049 sq mi)",350/km2 (910/sq mi),960,Dense2
2020-05-08,Tripura,7448.0,7359.0,90.0,21,3673917,2712464,961453,"10,486 km2 (4,049 sq mi)",350/km2 (910/sq mi),960,Dense2
2020-05-09,Tripura,8340.0,8221.0,120.0,21,3673917,2712464,961453,"10,486 km2 (4,049 sq mi)",350/km2 (910/sq mi),960,Dense2
2020-05-10,Tripura,9091.0,8955.0,137.0,21,3673917,2712464,961453,"10,486 km2 (4,049 sq mi)",350/km2 (910/sq mi),960,Dense2
2020-05-11,Tripura,9596.0,9442.0,155.0,21,3673917,2712464,961453,"10,486 km2 (4,049 sq mi)",350/km2 (910/sq mi),960,Dense2
2020-05-12,Tripura,10344.0,10189.0,156.0,21,3673917,2712464,961453,"10,486 km2 (4,049 sq mi)",350/km2 (910/sq mi),960,Dense2
2020-05-13,Tripura,11146.0,10991.0,156.0,21,3673917,2712464,961453,"10,486 km2 (4,049 sq mi)",350/km2 (910/sq mi),960,Dense2
2020-05-14,Tripura,11804.0,11648.0,157.0,21,3673917,2712464,961453,"10,486 km2 (4,049 sq mi)",350/km2 (910/sq mi),960,Dense2
2020-05-15,Tripura,12561.0,12405.0,157.0,21,3673917,2712464,961453,"10,486 km2 (4,049 sq mi)",350/km2 (910/sq mi),960,Dense2
2020-05-16,Tripura,13178.0,13011.0,168.0,21,3673917,2712464,961453,"10,486 km2 (4,049 sq mi)",350/km2 (910/sq mi),960,Dense2
2020-05-17,Tripura,13750.0,13583.0,168.0,21,3673917,2712464,961453,"10,486 km2 (4,049 sq mi)",350/km2 (910/sq mi),960,Dense2
2020-05-18,Tripura,14286.0,14119.0,168.0,21,3673917,2712464,961453,"10,486 km2 (4,049 sq mi)",350/km2 (910/sq mi),960,Dense2
2020-05-19,Tripura,15083.0,14914.0,170.0,21,3673917,2712464,961453,"10,486 km2 (4,049 sq mi)",350/km2 (910/sq mi),960,Dense2
2020-05-20,Tripura,15822.0,15694.0,174.0,21,3673917,2712464,961453,"10,486 km2 (4,049 sq mi)",350/km2 (910/sq mi),960,Dense2
2020-05-21,Tripura,16873.0,16610.0,174.0,21,3673917,2712464,961453,"10,486 km2 (4,049 sq mi)",350/km2 (910/sq mi),960,Dense2
2020-05-22,Tripura,17721.0,17546.0,176.0,21,3673917,2712464,961453,"10,486 km2 (4,049 sq mi)",350/km2 (910/sq mi),960,Dense2
2020-05-23,Tripura,18737.0,18546.0,192.0,21,3673917,2712464,961453,"10,486 km2 (4,049 sq mi)",350/km2 (910/sq mi),960,Dense2
2020-05-24,Tripura,19278.0,19537.0,192.0,21,3673917,2712464,961453,"10,486 km2 (4,049 sq mi)",350/km2 (910/sq mi),960,Dense2
2020-05-25,Tripura,20871.0,20637.0,199.0,21,3673917,2712464,961453,"10,486 km2 (4,049 sq mi)",350/km2 (910/sq mi),960,Dense2
2020-05-26,Tripura,22049.0,21840.0,210.0,21,3673917,2712464,961453,"10,486 km2 (4,049 sq mi)",350/km2 (910/sq mi),960,Dense2
2020-05-27,Tripura,23264.0,23032.0,233.0,21,3673917,2712464,961453,"10,486 km2 (4,049 sq mi)",350/km2 (910/sq mi),960,Dense2
2020-05-28,Tripura,24126.0,23884.0,243.0,21,3673917,2712464,961453,"10,486 km2 (4,049 sq mi)",350/km2 (910/sq mi),960,Dense2
2020-05-29,Tripura,25403.0,25159.0,245.0,21,3673917,2712464,961453,"10,486 km2 (4,049 sq mi)",350/km2 (910/sq mi),960,Dense2
2020-05-30,Tripura,26376.0,26105.0,272.0,21,3673917,2712464,961453,"10,486 km2 (4,049 sq mi)",350/km2 (910/sq mi),960,Dense2
2020-05-31,Tripura,27475.0,27159.0,317.0,21,3673917,2712464,961453,"10,486 km2 (4,049 sq mi)",350/km2 (910/sq mi),960,Dense2
2020-06-01,Tripura,28360.0,27937.0,424.0,21,3673917,2712464,961453,"10,486 km2 (4,049 sq mi)",350/km2 (910/sq mi),960,Dense2
2020-06-02,Tripura,29066.0,28595.0,472.0,21,3673917,2712464,961453,"10,486 km2 (4,049 sq mi)",350/km2 (910/sq mi),960,Dense2
2020-06-03,Tripura,30481.0,29859.0,623.0,21,3673917,2712464,961453,"10,486 km2 (4,049 sq mi)",350/km2 (910/sq mi),960,Dense2
2020-06-04,Tripura,31138.0,30492.0,647.0,21,3673917,2712464,961453,"10,486 km2 (4,049 sq mi)",350/km2 (910/sq mi),960,Dense2
2020-06-05,Tripura,32300.0,31606.0,695.0,21,3673917,2712464,961453,"10,486 km2 (4,049 sq mi)",350/km2 (910/sq mi),960,Dense2
2020-06-06,Tripura,33331.0,32582.0,750.0,21,3673917,2712464,961453,"10,486 km2 (4,049 sq mi)",350/km2 (910/sq mi),960,Dense2
2020-06-07,Tripura,35263.0,34461.0,803.0,21,3673917,2712464,961453,"10,486 km2 (4,049 sq mi)",350/km2 (910/sq mi),960,Dense2
2020-06-08,Tripura,37453.0,36613.0,841.0,21,3673917,2712464,961453,"10,486 km2 (4,049 sq mi)",350/km2 (910/sq mi),960,Dense2
